1671448	We should make sopa paraguaya.	1671452	Jajapóta sopa paraguái.
1671483	I'll give it to you for 15,000 guaranies. Would you like anything else?	1671487	Ame'êta ndéve quince mil guaraníre. Ha upéi, mbae'pareipotave?
1673331	That's all right. I understand you. You speak very well.	1673328	Ndaipóri problema. Reñe'ê porãitereíma.
1673337	Keep going straight through the village.	1673336	Reguata va'erãko táva rupi ipahápeve.
1673341	I will get up before the day is breaking.	1673340	Apáyta ko'êmbamboyve.
1673343	At the next intersection, take a right.	1673342	Reguahêrõ tape juasápe tereho akatúva ngotyo.
1673345	It starts around 8:30.	1673344	Oñepyrû la ochoimédia rupi.
1815439	Paraguay is called "Paraguái" in Guarani.	2600936	"Paraguay" avañe'ẽme oje'e Paraguái.
2012950	I don't want you to go back.	2613384	Che ndaipota nde reju jey.
2047637	Just be careful with that.	2610614	Eñangarekónte upévare.
2703247	Do penguins live in the Arctic?	2601555	Oikópa yperana Áytikope?
2703247	Do penguins live in the Arctic?	2601557	Oikópa yperana Yvate Yvýpe?
2110605	In the Arctic there are no penguins.	2601558	Amo Áytikope ndaipóri yperana.
2137074	Do penguins live at the North Pole?	2601557	Oikópa yperana Yvate Yvýpe?
2222619	I can't find the news.	2222625	Ndaikatúi ajuhu la notísia
2273648	Tom is your friend.	2613381	Tom nde ra'a.
2549124	I'll be all right.	2609995	Che aiméta porã.
2549132	I work at the zoo.	2610075	Amba'apo mymbarendápe.
2549133	I went to Harvard.	2610081	Aha akue Harvard-pe.
2549134	I went to college.	2610084	Aha akue mbo'ehaorusúpe.
2549138	I was on the road.	2610103	Aime tapére.
2549142	I was helping out.	2610128	Aipytyvõ akue.
2549144	I was enjoying it.	2610162	Che ahasaporãite.
2549148	I want to do that.	2610387	Che ajapose kóva.
2601426	You're building castles in the air.	2601430	Nde rejapo óga guasu yvytúre.
2603998	Porto Alegre is a beautiful city.	2603994	Porto Alegre ha'e táva porã.
2606104	Why do you want to learn English?	2606115	Mba'érepa nde reipota reñe'ẽkuaata Ingyaterrañe'ẽ?
2606117	Porto Alegre is the southernmost capital city of a Brazilian state.	2606118	Porto Alegre ha'e tavusu oĩvéva ñemby gotyo peteĩ Pindoráma retãvore pegua.
2610855	The scent of flowers filled our home.	2610845	Yvoty ryakuã ojaho'ipami ñande rogami.
2612940	There will be no mercy!	2610889	Ndoiko mo'ãi pohiahuvereko!
355041	Happy birthday, Muiriel!	2225265	Roguerohory nde arambotýre, nde Muiriel !
5308161	Turtles don't have teeth.	5827152	Karumbekuéra ndorekói tãinguéra.
6136	An eye for an eye, a tooth for a tooth.	5848040	Oimeraẽ ohesamombúva hapichápe, toñehesamombu avei chupe.
6136	An eye for an eye, a tooth for a tooth.	5848041	Térã oitýva hapichágui hãi, tojeity avei chugui.
3861611	Water is life.	5978209	Y tekove heko.
6371652	So, what's new?	2610609	Upéarõ, mba'épa ipyahúva?
6371675	The bridge separates city A from city B.	2610003	Hasaha omboja'o táva A ha táva B.
6371678	Are we already going?	3783163	Jaháma piko?
6371681	Here is the video that they watch.	2222653	Ko'a ha'e vidéo ohechaha ha'ekuéra.
2045747	What a beautiful sight!	2601453	Jehecha porãite!
6371736	We find springs and joy everywhere.	2610808	Ykua yvu ha vy'a jahahápe jajuhu.
329713	Good morning!	6402550	Mba’éichapa ndepyhareve!
59985	This flashlight needs two batteries.	6477278	Ko tesapeha oikotevẽ mokõi píla.
6430899	I think Tom and Mary are both lying.	6477279	Che aimo'ã Tom ha Mary ijapu hína.
338182	All human beings are born free and equal in dignity and rights. They are endowed with reason and conscience and should act towards one another in a spirit of brotherhood.	6477292	Mayma yvypóra heñói hekosãsóva ha hekojojáva marangatukuépe ha tekoiterapépe ha, oguereko oikoháicha jepy'amongeta ha ãngapy, oiko va'erã joyke'yrayhúpe oñondivekuéra.
6482986	You are not coming.	6483200	Nde nderejúi hína.
6482970	Pandora's box is bad for the World.	6483203	Mba'yru Pandóra hína mba'evai ko Yvórape guarã.
6482567	I know Tom is still in love with you.	6483212	Aikuaa Tom rohayhu gueteri.
6482567	I know Tom is still in love with you.	6483213	Aikuaa Tom iñakãraku gueteri nde rehe.
6482562	I was in Boston when it happened.	6483214	Aime akue Boston-pe ojehu aja upéva.
6482488	I talked to Tom after class.	6483216	Añemongeta Tom rehe mbo'eha rire.
843052	Again.	6483280	Jey.
1598991	Again?	6483281	Jey piko?
5355039	Again!	6483282	Jeýke!
31723	Try again.	6483291	Eha'ã jey.
433729	Once again.	6483280	Jey.
1152126	You again?	6483292	Nde piko jey?
1764868	Hello again.	6483293	Mba'eteko jey.
1764868	Hello again.	6483294	Maitei jey.
1357070	Dogs bark.	6483297	Jaguakuéra oñarõ.
4769857	Good dog!	6483300	Jagua porã!
1181942	That dog jumped.	6483302	Amo jagua opopókuri.
1181942	That dog jumped.	6483303	Upe jagua opopókuri.
1488841	That dog stinks!	6483304	Pe jagua ijare!
3265810	Mary thanked me with a smile.	6483309	María ome'ẽ aguyje chéve peteĩ pukavy reheve.
2233748	This isn't bad.	6483317	Kóva ndaivaíri.
1867979	Tom put his gun down.	6727577	Tom oguejy imboka.
68536	That house is big.	6727592	Upe óga iguasu.
68536	That house is big.	6727593	Amo óga iguasu.
3082628	Happy International Women's Day!	6742590	Heta vy'apave kuña ára rehegua maymavé tetayguape!
2958211	Tom stared at the blank computer screen.	6811446	Tom omaña ñemovã'ỹme kombutadóra mba'erechaha nandíva rehe.
6968986	I was born in this hospital.	6969490	Eu nasci neste hospital.
6047442	Tom is having an existential crisis.	7032337	Tom ohasa hína jeikogua apañuáire.
6047443	Thinking about the universe always gives me an existential crisis.	7032344	Aimo'ãvo arapy rehe akóinte chembohasa jeikogua apañuáire.
5715657	Always.	7032347	Akóinte.
5715657	Always.	7032349	Opa ára.
1445955	Almost always.	7032350	Haimete opa ára.
64292	You always sing.	7032354	Akóinte repurahéi.
398889	I always walk.	7032356	Akóinte aguata.
862967	She always smiles.	7032357	Akóinte opukavy.
924341	Why always me?	7032358	Mba'ére piko akóinte che rehe?
1268021	Evil always wins.	7032360	Aña akóinte ipu'aka.
1268021	Evil always wins.	7032362	Teko ñaña akóinte ipu'aka.
6541706	Sami loves sweet potatoes.	7032430	Sami ohayhu jety.
6657404	Tom bought some sweet potatoes.	7032431	Tom ojogua umi jety.
4746446	He bought far too many sweet potatoes.	7032432	Ha'e ojogua hetaiterei jety.
462648	The children go to school in the morning.	7032439	Mitãnguéra oho mbo'ehaópe pyharevekue.
5942527	What blue sky!	7032440	Yvága hovyitépa!
18275	The sky is blue.	7032441	Yvága hovy hína.
2342526	The sky was blue.	7032442	Yvága hovýkuri.
796772	Is the sky blue? Yes.	7032443	Yvága piko hovy? Upéicha.
5276690	The sky will be blue.	7032444	Yvága hovýta katu.
1444874	How come the sky is blue?	7032445	Mba'ére piko yvága hovy?
2244718	Tom wanted that.	7032457	Tom oipotákuri upéva.
2244718	Tom wanted that.	7032458	Tom oipotákuri péa.
2648056	Relax for a second.	7032475	Epytu'úna sapy'ami.
2247637	I work alone.	7032535	Che año amba'apo.
2255695	The wall protected me from the rain.	7032556	Mongoraha chemo'ãkuri amágui.
5871052	Do you speak Guarani?	7069280	Reñe'ẽkuaa avañe'ẽme?
5871052	Do you speak Guarani?	7069281	Reñe'ẽ piko avañe'ẽ?
6483245	Paraguay has two official languages: Spanish and Guarani.	7069282	Paraguái niko iñe'ẽ tee mokõi: Karaiñe'ẽ ha Avañe'ẽ.
6483245	Paraguay has two official languages: Spanish and Guarani.	7069283	Paraguái niko iñe'ẽ tee mokõi: Karaiñe'ẽ ha Guarani.
2580858	The stevia was cultivated and used as a sweetener by the Guarani people for at least 1,500 years.	7069288	Ka'a he'ẽ niko iñemitỹmbyre ha iporupyre mba'e mohe'ẽháicha guaranikuéra rehe amo 1.500 ary aja.
326004	For example, this is a pen.	7107716	Techapyrã, kóva hína peteĩ haiha.
525267	"Tatoeba" means "for example" in Japanese.	7107717	"Tatoeba" he'ise "techapyrã" Hapõñe'ẽme.
735187	"Tatoeba" in Japanese means "for example".	7107718	"Tatoeba" Hapõñe'ẽme he'ise "techapyrã".
1038008	Google harder!	7107720	Eheka Google-pe mbaretevehápe!
6841953	Google it.	7107721	Eheka Google-pe.
515366	Google is a liar.	7107722	Google ijapu hína.
559000	Bananas are yellow.	7107747	Pakovakuéra isa'yju hína
1098563	Bananas are delicious.	7107749	Pakovakuéra heterei hína.
2548978	Tom loved bananas.	7107756	Tom ohayhu pakovakuéra.
2793039	I love bananas.	7107757	Che ahayhu pakovakuéra.
4493758	We have bananas.	7107758	Jareko pakovakuéra.
5758026	Tom went bananas.	7107759	Tom ou tarovaite.
7046389	I bought bananas.	7107760	Ajoguákuri pakovakuéra.
562268	To arms!	7107776	Mbokápe!
320123	Soldiers bear arms.	7107782	Ñorairõhára kuéra oipuru mboka.
1369200	My arm hurts.	7107784	Che jyva rasy.
6576508	Never!	7107787	Araka'eve!
20392	Never mind.	7107788	Oĩ porãma.
71828	Tomorrow never comes.	7107790	Ko'ẽrõ araka'eve oguahẽ.
71828	Tomorrow never comes.	7107792	Ko'ẽrõ araka'eve noguahẽi.
295799	He never lies.	7107794	Ha'e araka'eve ojapu.
505754	Never say never.	7107796	Araka'eve ere araka'eve.
239185	Dogs can swim.	7107802	Jaguakuéra oytakuaa.
252245	I like dogs.	7107804	Iporã chéve jaguakuéra.
434656	Dogs are barking.	7107805	Jaguakuéra oñarõ hína.
593260	Dogs are faithful.	7107806	Jaguakuéra ijeroviaha hína.
413731	One, two, three, four, five, six, seven, eight, nine, ten.	6483228	Peteĩ, mokõi, mbohapy, irundy, po, poteĩ, pokõi, poapy, porundy, pa.
1766785	I love you, Laurie.	7039783	Rohayhu, Laurie.
1434	I love you.	6691509	Rohayhu.
2365642	I love you!	6691511	Rohayhu!
2075226	Daddy, I love you!	2241777	Papa, rohayhu!
1457529	I still love you.	7039780	Rohayhu gueteri.
628763	I love you, too.	7039786	Rohayhu avei.
2688199	I love you too.	7039786	Rohayhu avei.
5276566	France, I love you!	7039787	Hyãsia, rohayhu!
2983075	But now I love you.	7039788	Hákatu rohayhu ko'ãga.
373330	Hello!	2601015	Maitei!
2742244	Hi!	2601015	Maitei!
477086	Yes.	2601016	Héẽ.
879079	Yep.	2601016	Héẽ.
477086	Yes.	3582137	Hẽe.
55738	This is a dog.	1925084	Kóva jagua.
526365	The dog is white.	7032761	Jagua imorotĩ.
4625615	We have a dog.	6829082	Jareko peteĩ jagua.
4625615	We have a dog.	6829084	Roreko peteĩ jagua.
250774	My dog is white.	7032757	Che jagua imorotĩ.
441382	This dog is white.	7032767	Ko jagua imorotĩ.
7056466	The dogs are barking.	7107805	Jaguakuéra oñarõ hína.
349064	I don't know.	2225268	Ndaikuaái.
3378136	I do not know.	2225268	Ndaikuaái.
347331	Who is he?	2613130	Mávapa ha'e?
2203694	Who's he?	2613130	Mávapa ha'e?
2203797	Who's she?	2613130	Mávapa ha'e?
315731	Who is she?	2613130	Mávapa ha'e?
742806	Who's that?	2613130	Mávapa ha'e?
2176388	Who is that?	2613130	Mávapa ha'e?
1120816	I'm fat.	1892587	Che kyra.
2523975	I am fat.	1892587	Che kyra.
2365642	I love you!	6691509	Rohayhu.
2225251	The terrorists attacked a mosque.	2225250	Terroristakuéra oataka islãtupã'o.
4437560	Tom isn't a Jew.	7032609	Tom ndaha'éi Hudío.
1324825	He lives in Morocco.	6727543	Ha'e oiko Marruéko-pe.
8437603	I'm a girl.	6483231	Che hína mitãkuña.
2363944	I am a girl.	6483231	Che hína mitãkuña.
8437603	I'm a girl.	6483230	Che ha'e mitãkuña.
2363944	I am a girl.	6483230	Che ha'e mitãkuña.
1098565	I eat an apple.	7039762	Ha'u peteĩ guavirana'a.
405769	We're eating apples.	7039758	Ja'u hína guavirana'a.
4980512	We are eating apples.	7039758	Ja'u hína guavirana'a.
774861	Four men are singing.	6114320	Irundy kuimba'e opurahéi.
7238997	Tom loves bananas.	7107756	Tom ohayhu pakovakuéra.
8568029	They edit Wikipedia.	2603989	Ha'ekuéra ohai Vikipetãme.
2237574	Tom paid cash.	8583779	Tom ohepyme'ẽ pirapire reheve.
8583777	That's just the way it goes.	8583780	Upéicha mante oho upéva.
6346361	I wonder if I should really do that.	8583785	Che cheporandu ajapóne katu upéva.
7324655	Tom wants to learn how to ride a horse.	8583786	Tom oikuaase mba'éichapa ojejapo oho hag̃ua kavaju ári.
7925158	I'm laughing.	8583787	Che apuka.
7213042	Tom is doing much better, isn't he?	8583789	Tom oñemoporã anga, ajépa?
6108117	This sword is the only weapon in the world that can harm a dragon.	8583794	Ko kyse puku añónte ko arapýpe pe mboka ikatu ombyai peteĩ teju jagua.
5807133	Tom is under the table, looking for his glasses.	8583795	Tom oĩ mesa guýpe, oheka hína hesairũ.
3832030	My family just moved here from Boston.	8583797	Che rogagua ovaramo ko'ápe Boston pegua.
1545631	The people of this village live in harmony with nature.	8583798	Tekovekuéra ko táva pegua oiko jekuputyhápe tekoháre.
785464	I left my keys on the table. Could I trouble you to bring them to me?	8583803	Ahejákuri che ndavoka mesa ári. Ikatumi piko regueru chéve umíva?
687974	You smell like shit.	8583804	Nde ne tekakáicha.
687974	You smell like shit.	8583806	Neryakuã tekakáicha.
61720	Here is a basket full of vegetables.	8583814	Na'ápe peteĩ ajaka henyhẽva ka'avógui.
61720	Here is a basket full of vegetables.	8583816	Ko'ápe hína peteĩ ajaka henyhẽva ka'avógui.
8395676	You know that Tom loves you, don't you?	8583821	Reikuaápa Tom rohayhuha, ajépa?
7219786	Sami felt crazy.	8583824	Sami oñeñandu tarova.
3915239	No one was able to help us.	8583830	Avave ndaikatúi kuri ñanepytyvõ.
3012459	It's not too far from Boston.	8583833	Naimombyryitéi Boston-gui.
325526	The pilot of an airliner is responsible for the safety of passengers.	8583850	Mbovevehára peteĩ aerolínea pegua oñangareko va'erã umi ovevéva hekoporãrã.
6809438	Sami didn't want his friends to know the truth.	8583851	Sami ndoipotái iñirũnguéra oikuaahague pe añete.
2748987	What do you think is the second tallest mountain in Japan?	8583853	Mba'e piko reimo'ã, mba'épa pe yvyty yvatevéva mokõiha Hapõme?
2268770	They began to run when they saw the police.	8583862	Ha'ekuéra oñepyrũ oñani ohechávo tahachikuéra.
7885824	I know how to write fifty-four Chinese characters.	8583978	Che ahaikuaa popa irundy Chína ñe'ẽ taikuéra.
939482	No one knows what will strike one tomorrow.	8583981	Avave ndoikuaái mba'épa ojehúta chupe ko'ẽrõ.
241565	Now I am too old to walk.	8584005	Ãga katu che chetujaite aguata hag̃ua.
8208281	Islam is the true religion of God.	8584008	Islã ha'e upe jeroviapy añetete Tupã pegua.
7513583	Tom said he got back home on October 20th.	8584012	Tom he'i ha'e ou jey kuri hógape 20 jasypápe.
2957549	Tom never wanted to live in Boston.	8585257	Tom araka'eve ndoipotái oiko Boston-pe.
3229654	I know my father will help me.	8585316	Aikuaa che ru chepytyvõtaha.
8110786	Tom noticed that Mary's car wasn't in the garage.	8585333	Tom ohecharamo Mary mba'yrumýi noĩri garáhepe.
3821936	I don't want to eat right now.	8585462	Nda'uséi ko'ãgaitépe.
3821936	I don't want to eat right now.	8585463	Ndakaruséi ko'ãgaitépe.
450345	I have nothing to say on this matter.	8585464	Ndarekói mba'eve ha'e hag̃ua kóva rehe.
7051125	You're making a mistake, however.	8585466	Nde rejavy hína upe jepe
8289506	Tomorrow we shall proclaim a republic.	8585479	Ko'ẽrõ ñamoherakuãta peteĩ tavakuairetã.
5478893	That's all you need.	8585481	Kóva mante reikotevẽva.
2549047	I'm on page three.	8585482	Aime kuatiarogue mbohapýpe.
2154854	Can you give me a euro?	8585483	Ikatu reme'ẽ chéve peteĩ éuro?
1388740	Mary traveled into the future and found that climate change had destroyed all life on Earth.	8585485	Mary oho ára tenondeguápe ha ojuhu ararova ñemoambue ombyaipa tekove Yvýpe.
6440178	Tom went out with Mary.	8585486	Tom osẽkuri Mary'rehe'ỹ.
7926064	I ran as fast as I could in order to catch up with Tom.	8585491	Añaníkuri pya'eve ikatuháicha ahupyty hag̃ua Tom-pe.
7782532	I'm happy with that color.	8585493	Che avy'a pe sa'y reheve.
3905923	I'll give that to her.	8585494	Ame'ẽta chupe upéva.
3723217	I think there's a place for you here.	8585496	Aimo'ã oĩ ne rendarã ko'ápe.
2605333	He wants to dance.	6114148	Ha'e ojerokyse.
7460960	Are those your daughters?	8585500	Umíva piko nde rajy?
7460960	Are those your daughters?	8585501	Umíva piko ne membykuña?
7460960	Are those your daughters?	8585502	Umíva piko ne memby?
3178469	We need to follow Tom.	8585634	Jaha va'erã Tom rapykuéri.
7399595	He says he wants to walk home.	8585721	Ha'e he'i oguataseha hógape
5849393	I promised myself I wouldn't drink anymore.	8585775	Che cheñe'ẽme'ẽ ndaha'umo'ãvéima.
38491	Please do it quickly.	8585777	Ejapomíkena pya'e.
6694725	I did not know what to say.	8585778	Ndaikuaáikuri mba'épa ha'e.
5207744	I hope it isn't that bad.	8585779	Ndaivaietéi nga'u.
3619597	Tom asked Mary who her French teacher was.	8585781	Tom oporandu Mary-pe mávapa imbo'ehára Hyãsiañe'ẽre.
2845563	Whither is thy beloved gone, O thou fairest among women? whither is thy beloved turned aside? that we may seek him with thee.	8585785	Mamópa oho ra'e ne rembiayhu, nde, kuñataĩ porãite? Mamópa oho ra'e? Toroheka ne ndive.
5850110	I wanted to do that again.	8593495	Che ajapose jey upéva.
1745626	This is pathetic.	8593496	Kóva hína tarova reko.
1745626	This is pathetic.	8593497	Kóva niko tarova reko.
316299	She talks to him as if he were a child.	8593505	Ha'e oñe'ẽ chupe imitãramóicha.
283134	It is difficult for him to solve the problem.	8593508	Hasy chupe omyatyrõ hag̃ua pe apañuái.
5260877	Tom told me to sit down.	8593512	Tom he'i chéve aguapy hag̃ua.
5260877	Tom told me to sit down.	8593515	Tom he'i chéve aguapy arã.
243936	I intend on fighting till the end.	8593525	Che aipota añeha'ã ipahaite peve.
7070393	Sami left his dogs without food.	8593527	Sami oheja ijaguakuéra hembi'urã'ỹ.
6861207	We both talked about Paris.	8593529	Ñande mokõive oñe'ẽ Paris rehegua.
6665835	I have a migraine headache.	8593536	Che cheakã rasy vai.
5756508	I saw her kissing another guy.	8593539	Che ahecha chupe ohetũvo karia'y ambuévape.
3688382	What time are you going?	8593542	Araka'épa rehóta?
3202572	We have something we want to tell Tom.	8593546	Jareko peteĩ mba'e ja'eséva Tom-pe.
3129896	They told you what happened, didn't they?	8593549	Ha'ekuéra he'i ndéve mba'épa ojehu, ajépa?
5729022	Tom left Boston in October of 2013.	8593560	Tom osẽ Boston-gui jasypa 2013-pe.
5942562	Everyone needs money.	8593565	Opavave oikotevẽ pirapire.
7114565	Tom is still too young, isn't he?	8593571	Tom imitãite gueteri, ajépa?
4333100	The plane landed in the ocean.	8593579	Pe aviõ oguejy paraguasúpe.
5856671	Fadil's mother remarried.	8593580	Fadil sy omenda jey.
7030798	I have eaten a cat.	7032473	Ha'úkuri peteĩ mbarakaja.
67429	The storm abated.	8605756	Aravai oñemomichĩ.
2252580	The storm continued.	8605757	Aravai oho hese.
3915142	Why do we have to help you?	8605762	Mba'ére piko ñapytyvõ arã nde?
8536899	She wanted to keep him all to herself.	8605811	Ha'e oñongatusepaite ojehe chupe.
6945962	Tom doesn't want to be a doctor, although he's very good at science.	8605812	Tom ndaha'esemo'ãi pohãnohára, ha'e iporãitéramo jepe tembikuaatýpe.
4733249	He's twenty-four years old.	8605813	Ha'e oreko mokõipa irundy ary.
3422105	Tom waited until Mary came.	8605814	Tom oha'arõ Mary oguahẽ peve.
3422105	Tom waited until Mary came.	8605815	Tom oha'arõkuri Mary oguahẽkuri peve.
52067	Leave now.	8605816	Tereho ko'ãga.
2111523	Start now.	8605817	Eñepyrũ ko'ãga.
38553	Please enter now.	8605819	Eikemíkena ko'ãga.
808685	I understand now.	8605820	Hesakã chéve ko'ãga.
6049439	Kill them.	8605826	Ejuka chupekuéra.
6049439	Kill them.	8605827	Pejuka chupekuéra.
6049439	Kill them.	8605828	Pejukápy chupekuéra.
8604074	Mull it over.	8605830	Ejepy'amongetamína.
8604080	I believe all of you.	8605832	Che aroviapaite nde rehe.
2111507	Step forward.	8605834	Epyrũ tenondépe.
2111931	Come forward.	8605835	Eju tenondépe.
32537	Look forward, please.	8605836	Emañamíkena tenondépe.
3118230	Tom studied music theory.	8605837	Tom oñemoaranu mba'epu porã mba'ekuaarãre.
1144479	Can you answer this?	8605840	Ikatúpa nde rembohovái kóva?
8478641	He's quite shy.	8605842	Ikoyguaitemi.
4471199	I'm getting a headache.	8605843	Che cheakãrasýtama katu.
5069929	My brother fell out of a tree and broke his arm.	8605845	Che pehẽngue ho'ákuri yvyrágui ha ijyvajoka.
5069929	My brother fell out of a tree and broke his arm.	8605846	Che kyvy ho'ákuri yvyramátagui ha ijyvajoka.
1981738	He is not dumb.	8605847	Ha'e ndaivýroi.
1981738	He is not dumb.	8605848	Ha'e ndaitarovái.
1022461	I'm gay.	2225468	Che ha'éva petei géi
8610435	What's coronavirus?	8887221	Mba'épa pe koronavíru?
8610423	The coronavirus is dangerous.	8887224	Koronavíru ikatu oporombohasa asy.
8610443	Can the coronavirus be cured?	8887226	Ikatu piko omonguera pe koronavíru?
8610457	What does the coronavirus do?	8887228	Mba'épa ojapo pe koronavíru?
5732030	The chopper made a loud noise.	8887231	Pe vevehajere ipuete mbarete.
2261136	Red alert!	8887256	Cháke ipytã!
430055	Apples are red.	8887257	Masãnguéra ipytã.
430055	Apples are red.	8887258	Guaviranakuéra ipytã.
707009	Javier turned red.	8887259	Javier oñemopytã.
1038951	Red wine, please.	8887260	Víno pytã, ikatumína.
1038951	Red wine, please.	8887261	Kaguy pytã, ikatumína.
1416534	Red is better.	8887262	Pytã iporãve.
3523080	Tom sees red.	8887263	Tom ohecha pytã.
773367	How many onions?	8887265	Mboy sevói?
1507897	Add the onion.	8887266	Embojo'a sevói.
6049380	Peel the onion.	8887268	Ehague'o pe sevói.
6049380	Peel the onion.	8887269	Emoperõ pe sevói.
2638687	Smoking causes lung cancer.	8887273	Japitárõ ñaneñe'ãvevúi akytã'aíta.
5450794	Tom has lung cancer.	8887274	Tom iñe'ãvevúi akytã'ai.
5858202	I have lung cancer.	8887275	Che cheñe'ãvevúi akytã'ai.
6708866	Sami battled lung cancer.	8887279	Sami oñorairõ ñe'ãvevúi akytã'aíre.
7428302	He has lung cancer.	8887281	Ha'e iñe'ãvevúi akytã'ai.
