729988	Quiero cantar una canción.	2241799	Apuraheiséva aína.
850015	El chico quiere salir.	2606122	Mitã osẽse.
854351	Pero ellos son toda la gente.	2240162	Hákatu umía kuéra ha´éva mayma hénte.
918799	¡Tierra! ¡Tierra!	2225463	Ahecháma yvy!, Ahecháma Yvy!.
940448	Tenemos 2 perros, uno de ellos es negro y el otro es blanco.	2232496	Jaguereko mokõi jagua, peteĩ jagua hũva ha la ambue imorotĩva.
942405	¿Cuánto tiempo te quedaste?	2225478	Mbovy tiémpo repyta?
943893	Este hombre tiene un caballo.	2225480	Ko karai oguereko kavaju.
944025	Venga conmigo.	2225481	Ejumína chendive.
945501	¿Qué quiere decir?	2225482	Mba'épa he'ise?
945690	Quisiera ir a Hawái.	2225483	Ahaseva aína Haguáipe.
947068	¡Eso no es posible!	2225486	Péa ndaikatúi!
956739	A ella le dan miedo los truenos.	2225454	Ha'e okyhyjéva arasunúre.
962849	El piloto insinuó que podría ser un ovni.	2232495	Pilóto he'i ikatu upéa "ovni".
987228	En un triángulo equilátero de vértices A, B y C, la distancia de A hasta B es la misma distancia que de B hasta C, o de C hasta A.	2613182	Takambyapy ijykejojava rupive hakamby A, B ha C, mombyrykue A guive B peve ha'ete mombyrykue B guive C peve, térã C guive A peve.
990747	Eso concierne a toda la gente que aquí vive.	2240163	Upéva oimporta mayma héntekuéra oikoveha ko´ápe.
1065148	¿Dónde te has escondido?	2610893	Mamópa rekañy?
1078748	El verdadero nombre de Sofia Loren es Sofia Scicolone.	2225448	Sofia Loren réraete ha'éva hína "Sofia Scicolone"·
1097091	La guerra terminó en 1954.	2610862	Opáma rorairõ ary 1954-pe.
1120152	Les vimos irse.	2610916	Jahecha ohovo.
1125890	El loro está muerto.	2225449	Che loríto omano kuehe.
1143590	Estoy gordo.	1892587	Che kyra.
1178817	Toda la gente que estaba aquí se ha ido.	2240164	Mayma hénte oimehague ko´ápe ohóma.
1184218	Él salió de la tina y gritó "¡Eureka!"	2610631	Osẽva'ekue jahuhágui ha osapukáiva'ekue "Ajuhúma!"
1185442	No mientas nunca más.	2225501	Anive rejapu!
1210132	Toda la gente en este cuarto son varones.	2240373	Mayma hénte ko kotýpe ha´e kuimba´ékuéra.
1211961	Chupame la pija.	2225461	Epytemína che rembo.
1214268	Va a llover de seguro.	2610052	Okýta ra'e.
1286053	Miente.	2225508	Ijapúva hína.
1299556	El puente separa la ciudad A de la ciudad B.	2610003	Hasaha omboja'o táva A ha táva B.
1303979	La tierra cedió bajo sus pies.	2222654	Yvy ho´a ijyguý rehe.
1317479	Ellas hablan español.	2220812	Ha´ekuéra oñe'ẽ karaiñe'ẽme.
1327713	Tengo que ayudar a mamá.	2222648	Apytyvõva'erã che sy.
1387944	Terminó la guerra en Europa.	2610861	Opáma rorairõ Europape.
1535513	Esta tierra es su tierra.	2225464	Ko tetã, nde retã.
1562973	¿Todos sus amigos la han abandonado?	2222646	Opa iñangyrũ oheja pa ichupe?
1599351	Ella se encolerizó repentinamente.	2220819	Sapy'ante ha'e oñembopochy.
1609119	El sol ha secado el suelo.	2220814	Kuarahy omokã yvy.
1641048	Nadie resolvió el problema.	2222651	Avave osolusiona la problema.
1658280	Ella morirá pronto.	2222636	Ha'e omanóta voi.
1671465	El camino subía al pueblo.	2220816	Tape ojupívakue táva peve
1821967	¿Ellos viven en Argelia?	2222634	Ha'ekuéra oikové pa Arhéliape?
1831914	¿Cuántas galletas os comisteis?	2222657	Mbový galleta re'u piko nde?
1862272	Todo individuo tiene derecho a la vida, la libertad y la seguridad de su persona.	2240159	Mayma tapicha oguereko derecho oikovévo, piporúvo ilibertad ha ojerrespetávo ipersona.
1888682	Fui a un concierto.	2222652	Aha kuri konsiértope.
1977532	¡Qué bella vista!	2601453	Jehecha porãite!
2090789	Trabajó un año y medio en Holanda.	2601544	Omba'apo kuri peteĩ ary ha mbyte Holandape.
2104104	¡Es tan doloroso! ¡Para!	2220802	Hasyiterei! Iporãma!
2117436	Su cuerpo nunca fue encontrado.	2222649	Ndojejuhúi hete.
2145029	Antiguamente él cantaba, pero ahora solo compone.	2220817	Yma, ha'e opurahéivakue, hákatu ko'ãga okomponémante.
2220822	Comienza a las 8:30 aproximadamente.	1673344	Oñepyrû la ochoimédia rupi.
2220824	No quiero eso, está viejo.	1671480	Ndaipotái péva, itujáma.
2220825	Haremos sopa paraguaya.	1671452	Jajapóta sopa paraguái.
2220827	Los gatos tienen dos orejas.	1924709	Mbarakaja mokõi nambi.
2223078	¿Qué quieres aprender?	2223166	Mba´eiko reaprendese nde?
2223210	Yo trabajo como guía de turismo en las cataratas del Iguazú, en Argentina.	2225447	Ambaapóva de guía de turismo ychororõ Yguasúpe, Arhentínape.
2223221	Los gatos son más mansos que los perros, por eso los amo.	2225446	Mbarakajakuéra mansovéva jaguágui, upéare ahayhu ichupe.
2223263	Los terroristas atacaron una mezquita.	2225250	Terroristakuéra oataka islãtupã'o.
2225325	Nuestra ciudad era antes un pueblo.	2225509	Yma ñande táva ko tavami.
2225348	¡Qué día más hermoso!	2225507	Ko ára iporãiterei!
2225349	Tengo la nariz tapada.	2225504	Che tĩ pa'ã.
2225365	Soy granjero.	2225503	Che ku chokokue.
2232506	No hay problema. Hablas demasiado bien.	1673328	Ndaipóri problema. Reñe'ê porãitereíma.
2232507	Carlos aprende el idioma guaraní desde el día de ayer.	1924975	Kalo ojetavy'o kuehéguive ava ñe'ẽ.
2598989	Voy a aprender francés.	2601561	Che añe'ẽkuaata hyãsiañe'ẽme.
2599328	La era dorada del imperio romano ya pasó.	2601560	Rroma mburuvi ára porã ohasáma.
2599773	El ruso es muy difícil para aprender.	2601551	Rrusiañe'ẽ ñeñe'ẽkuaa hendyete.
2600396	Y al ver la estrella, se regocijaron con muy grande gozo.	2601549	Ohechávo pe mbyja, ha'ekuéra horyite vy'apópe.
2600496	Entonces Jesús vino de Galilea a Juan al Jordán, para ser bautizado por él.	2601550	Uperõ, Hesu ou Galilea pegua Huã-me, ysyry Hoydãme, omokarai ha'e hese.
2600592	Bienaventurados los de limpio corazón, porque ellos verán a Dios.	2601548	Máva ipy'a potĩ heko hory, ha'ekuéra ohechata Ñandejára mimbiha.
2600657	Porque están viendo la televisión.	2601463	Omaña ta'angambyry, upévare.
2600657	Porque están viendo la televisión.	2601547	Che ndaiporuvy'a papapykuaa.
2600760	Voy a la Universidad de Tokio.	2601546	Aha Mbo'ehaorusu Tokio pegua.
2603997	Porto Alegre es una ciudad hermosa.	2603994	Porto Alegre ha'e táva porã.
2604005	Río Grande del Sur es un estado brasileño que está hacia el sur.	2604000	Rio Grande do Sul ha'e tetãvore Pindorama pegua oĩva ñemby gotyo.
2610611	Si no llueve no gotea, dijo el que tenía la casa rota.	2610610	Ndokýiramo ko ndotykýi, he'i hóga osoropáva.
2610619	En efecto, toda facultad adquirida nace de la frecuente reiteración del mismo acto, y, si se suspende ese Acto, se suspende la adquisición de la facultad que deriva de él.	2610621	Ha upéicha voi niko, opa mba'e jajepokuaávarehe oñembo'e va'ekue ñandéve, oñepyrũ jajapo meme haguére pe Apopy peteĩ. Ko'ãga katu, jajapojey'ỹvéramo pe apopy upéva, avei niko oso pe jepokuaa osẽva'ekue ichugui.
2610699	Hay lejos, allá en nuestro pueblo, una pequeña casita, hermosa y muy fresca, que mira al este, que se levanta cerca de un cerrito, llena de lapachos florecidos.	2610698	Oime mombyry, amoite ore távape, oga'i ra'ymi, iporã ha ipiro'y asýva, oma'ẽva kuarahy resẽ rehe, ha opu'ãva yvyty ra'ymi yke rehe, henyhẽmbáva tajy piruru potýgui.
2610702	Y cantó, cantó hasta después de la siesta.	2610701	Ha opurahéi, opurahéi asaje ohasa rire peve.
2610704	Como no podía resolver el problema, volví junto a mi gente y les comenté lo que había sucedido con nuestra cocinera y su marido.	2610703	Ndaikatúi háicha che amyatyrõ upe tekope'ỹ, ajevy che irũ nguéra ndive ha amombe'u ichupe kuéra oiko va'ekue ore machu ha iména rehe.
2610707	En este momento, un enjambre oscuro acometió contra él y sus soldados; éstos abandonaron el lugar. Taveré se resistió un rato y luego cayó desvanecido.	2610706	Upéro g̃uarã osẽ pe mba'e apu'águi peteĩ kavano'õ ñarõ oko'íva hese pytu'u'ỹre. Iñirũ nguéra oñanimba upégui. Tavere opyta ha'eño, ho'a upépe ha ipy'amano.
2610709	Esa muchacha le dijo.	2610708	Pe mitãkuña he'i chupe.
2610711	Era hermosa como una flor del campo.	2610710	Ha'e yvoty ñúicha iporã kuri.
2610714	Era alegre como un pájaro del bosque, y siempre estaba cantando.	2610713	Ha'e hory guyra ka'aguýicha, ha akóinte opurahéi.
2610716	La muchacha dio a luz a una niña y murió.	2610715	Mitãkuña omoheñói peteĩ mitãkuña'íme ha omano.
2610719	"Ella no tiene la culpa, ¡no es culpable tu hija!"	2610718	"Ha'e naiñangaipái, naiñangaipáiko nde rajy!"
2610722	La joven fue hecha prisionera y condenada.	2610721	Mitãkuña ho'a itasãme ha oñemoangaipa.
2610730	Quisiera ser una flor para estar en tu jardín.	2610728	Aikosénte yvotýrõ ha aimemi nde yvotytýpe.
2610736	Eso soy yo.	2610733	Upévako che.
2610744	Eso eres tú.	2610739	Upévako nde.
2610765	Su alma se calmó.	2610763	Ipy'a ipiro'y.
2610767	Su ánimo se calmó.	2610763	Ipy'a ipiro'y.
2610777	Mi ciudad Asunción, cuya fama llega lejos...	2610775	Che táva Paraguay, mombyrýgui herakuãva...
2610789	¿Tu hechizo acaso es real?	2610786	Nde paje piko añete?
2610794	¿Qué es lo que tienes?	2610792	Mba'éiko pe rerekóva?
2610797	Cuando estoy a tu lado me estremezco.	2610796	Aimemíramo nde ypýpe chepirĩmba.
2610802	¿Recuerdas tú?, aquella tarde remota.	2610800	Ne mandu'ávapa nde? Kóina ako ka'aru.
2610806	"Así tuvo que ser, el amor se apaga también".	2610805	"Péicha guarãnte ra'e, mborayhu ogue avei".
2610810	Manantiales y alegrías encontramos por doquier.	2610808	Ykua yvu ha vy'a jahahápe jajuhu.
2610816	Somos felices en nuestro país, no hay nada que lo iguale.	2610814	Javy'a ñane retãme, ndaipóri imbojojaha.
2610820	El sol volverá a brillar.	2610819	Kuarahy omimbi jevýne.
2610828	Canta durante el día y la noche.	2610826	Opurahéiva arakue ha pyhare.
2610838	Aquel bello manantial cristalino al que "Llorón" pusimos por nombre.	2610835	Ku ykua satĩ porãite "Sangy" pako ñambohéra.
2610844	Vi que partiste llorosa y algo cabizbaja.	2610843	Ahecha resẽ nderesaypa ha netindymi.
2610846	El aroma de flores inundaba nuestro hogar.	2610845	Yvoty ryakuã ojaho'ipami ñande rogami.
2610860	Dicen que yerba mala es duradera.	2610858	Tekove vai ndayeko hosãva.
2610865	He aquí las flores están olorosas en tu espera.	2610864	Péina ko'ápe yvoty hyakuãvu nera'arõvo.
2610867	Y ya aparece el sol allá en en horizonte.	2610866	Ha amóina ave kuarahy amoite ára rapópe.
2610870	Una noche, que no tiene fin.	2610869	Pyhare, ku ijapyra'ỹva.
2610875	La ignorancia, la orfandad, la pobreza y el hambre nos tienen bajo sus alas.	2610873	Tavy, tyre'ỹ, mboriahu, ñembyahýi pepoguýpe aretéma jaiko.
2610878	Sufro al pensar que el destino logró separarnos.	2610877	Ahasa asy añanga'úrõ pane ñanembojueja hague.
2610880	Guardo tan bellos recuerdos que no olvidaré.	2610879	Aguereko mandu'a porãite ndacheresarái va'erã.
2610883	La helada brilla sobre el maizal.	2610881	Ro'yrypy'a overa avatitýre.
2610888	El sol se escondió.	2610886	Kuarahy okañy.
2610890	¡No habrá piedad!	2610889	Ndoiko mo'ãi pohiahuvereko!
2610910	En frente se extiende un campo cubierto de flores de gramilla y pasionarias.	2610906	Ojepyso henondépe ñu tenyhẽmbáva kapi'i pytã ha mburukuja potýgui.
2610914	A su alrededor se esparcen guayabos y guayabitos, y fragantes frutos silvestres que se huelen desde lejos.	2610913	Ijere rehe iñasãi arasape ha arasa'i, ha hyakuãvurei aratikuguasu ñahetũva mombyry guive.
2610918	Mariposas azules, rojas, amarillas, y moteadas que embelesan nuestra vista por su belleza.	2610917	Panambi hovy, pytã, sa'yju, ha iparáva ombohorýva ñande resa iporãnguégui.
2610920	El campo está cubierto por flores silvestres.	2610919	Ñu oñeñuãmbáva ka'aguy potýgui.
2610930	Hay un restaurante que tiene el menú en varios idiomas.	2610929	Oĩ karurenda orekóva hembi'u rysýi heta ñe'ẽme.
2612958	¡Vamos, Tom!	2613108	Jahapy, Tom!
1306161	Tom es feliz.	2613111	Tom ovy'a.
1187826	El gato tiene dos orejas.	2805915	Mbarakaja nambi mokõi.
3076290	El gato es un animal muy limpio.	2613418	Mbarakaja ha'e mymba potĩ eteva.
738734	¿Te puedo ayudar?	2613409	Ikatu piko roipytyõ?
3076292	¡Llama al policía!	2613406	Ehenói tahachi!
584367	¿Estás solo?	2613378	Nde año?
3076294	¿Acaso ellos son americanos?	2613375	Ha'ekuéra Amérika pegua piko?
3076295	¿Y que vamos a decir?	2613371	Ha mba'épa jajapota?
3076296	El sol brilla grandemente.	2613307	Kuarahy omimbi tuichahápe.
3076297	El niño necesita amor.	2613264	Mitã oikotevẽ mborayhu.
3076298	No conozco a aquel señor.	2613259	Che ndaikuaai amo karai.
3076299	Yo soy una persona bondadosa.	2613245	Che ha'e ava marangatu.
3076300	El día es muy lindo y el mar está tranquilo.	2613229	Ára iporã eterei ha para ipy'aguapy.
592462	Estás loca.	2613209	Nde výra.
589639	Estás loco.	2613208	Nde výro.
3076303	Te voy a disparar.	2613185	Ambokaputa nde.
3076304	He cantado muy mal en el karaoke.	2613167	Che apurahei vaihápe ete karaokepe.
521554	Sí, soy de Sapporo.	2613164	Heẽ, che Sapporo pegua.
3076306	Tom se alegró.	2613111	Tom ovy'a.
3076307	¡Pobre!, Oh Dios mío.	2613086	Aichejáranga!
3076308	Cuando yo muera, ¿Quien ha de cuidar a mis hijas?	2613080	Che amano ramo, mávapa oñangarekota che membykuéra?
3076309	¿Acaso nos encontraremos mañana?	2613070	Jajetopata piko ko'ẽrõ?
3076310	¿Es azul el cielo?. Sí.	2612811	Ha'epa yvága hovy? Heẽ.
3076311	Hay restaurantes que tienen menús en muchos idiomas.	2610929	Oĩ karurenda orekóva hembi'u rysýi heta ñe'ẽme.
3106255	¡Lo he encontrado!	2610626	Ajuhúma!
3106256	¿Quién escribió ese libro? Fue John.	2613256	"Mávapa ohai amo aranduka?" "John ohai"
3106289	África es un continente, Groenlandia no lo es.	2613390	Afrika ha'e yvyrusu, Kyoẽlandia ndaha'éi.
3491801	Adoro bailar bajo la lluvia.	3493978	Ahayhúva ajeroky amaguýpe.
3492681	Su nombre es Tom.	3493977	Hérava Tom.
1767657	Quédate ahí.	3493975	Epyta ke upépe.
3493998	¡Diantres!	3493995	Nde rakóre!
3494000	¡La puta que lo parió!	3493995	Nde rakóre!
3494002	¡Hija del diablo!	3493993	¡Añamemby!
3494003	¿Cuál es tu apellido?	3493992	¿Mba'éichapa nde rérajoapy?
3494005	¿Cómo has pasado la noche?	3493989	¿Mba'éichapa nde pyhare?
3494012	Ya me ha salido vello púbico.	3494011	Che rembo raguepáma
3494014	En absoluto, amigo mío.	3494013	Mbóre, che ra'a.
3494021	Vamos a hacer el amor.	3494017	Jaha japoro'u.
3506261	Tu padre va a hacer tres kilos de chipá.	3506256	Nde rúa ojapóne mbohapy kílo chipa.
3506281	Usamos nuestros pies para caminar.	3506280	Ñande py jaiporukuaa jaguata haguã.
3506290	Hemos venido por la autopista.	3506287	jaju tape guasu rupi.
3506292	Ayer me he encontrado de nuevo con vuestro amigo.	3506291	Kuehe atopa jey pene angirũ.
3506303	La expo de Santa Rita es la segunda mayor que se realiza en la República del Paraguay.	3506300	Expo Santa Rita, mokõha tuichavéva ojejapóva tetã Paraguáipe
3506306	¿Vienes de tu lugar de trabajo?	3506305	Nde rejúpa ne rembiapohágui?
3506311	Estamos en la terminal de autobuses y queremos ir a Ciudad del Este.	3506310	Ñaime terminal-pe ha jahase Ciudad del Este-pe.
3581910	¿De dónde sale el autobús del aeropuerto?	3582140	Mamoiko osẽ colectívo aeropuérto guive?
3582142	¡Ve a entrar en tu propio culo!	2232513	Tereho eike nde revípe!
3783128	El sol es rey del cielo y la luna es reina de la las estrellas.	3783136	Kuarahy hína yvága mburuvicha ha jasy hína mbyjakuéra mburuvicha.
3699602	Esta es la ciudad de la que te hablaba.	3783140	Kóva upe táva roñe'ẽ akue.
3783129	Ellos son humanos.	3783142	Ha'ekuéra ha'e yvypóra.
3783068	Quiero que conozcas a mi familia.	3783148	Aipota reikuaa che ñemoñápe.
3783146	No los necesitamos.	3783156	Ñande nañaikotevẽi chupekuéra.
3783032	¿Quién te dio este sobre?	3783157	Mávapa rome'ẽ ko kuatiaryru?
3783031	Entiendo.	3783158	Aikumby.
3783028	Ya entendí.	3783159	Aikumbýma.
3783020	La democracia es algo así como dos lobos y un cordero decidiendo lo que hoy se servirá en la cena.	3783160	Jekopytyjoja ha'e mokõi jaguaru ha peteĩ vaka ra'y oiporavóicha mba'épa ojekarúta.
3782774	Yo pensaba que hablabas mejor francés que Tom.	3783162	Aimo'ã akue reñe'ẽporãve hyasiañe'ẽ Tom gui.
3782773	¿Ya nos vamos?	3783163	Jaháma piko?
3782750	He compuesto una canción sobre ti.	3783164	Ajapo peteĩ purahéi ndehegui.
3782731	Desafortunadamente no lo entiendo. Es demasiado complejo para mí.	3783165	Ndakumbýi kóva po'a'ỹme. Ijetu'ueterei chéve guarã.
3782729	El Sr. Smith está contento con el éxito de su hijo.	3783166	Karai Smith ipy'andýi ra'y ipu'akágui.
2199664	¿Cuántas ventanas hay?	3783167	Mboy ovetã oiko?
329726	El coche se estrelló contra la pared.	3783190	Mba'yrumýi oñembota mongorahápe.
329729	¿Dónde están mis gafas?	2613103	Moõpa oĩ che resairũ?
329730	¡Mira hacia atrás!	3783194	Emaña rapykuépe!
329731	Será fácil acabar este trabajo antes del martes.	3783196	Ndahasýmo'ãi ojapopa ko tembiapo araapy mboyve.
329732	Pero sé cocinar bien.	3783197	Oñembojy porã katu.
329733	Tienes muy buen aspecto.	3783198	Nde reko porãite.
329734	Me arrepiento de lo que hice.	3783199	Añembyasy ajapo akue rehe.
329735	He utilizado mapas durante mi viaje.	3783201	Aipuru yvyra'anga aguata mombyry jave.
329736	Paco dibuja panoramas de ciudades.	3783202	Paco omoha'anga táva jehecha.
329737	No se ganó Zamora en una hora.	3783204	Ndojejapói Rróma peteĩ árape.
329739	No tenían nada que comer.	3783205	Ndoguerekói hikuái hembi'urã.
329761	En España existe democracia desde 1975.	3783218	Españape oiko jekopytyjoja ary 1975 guive.
329763	Su cara estaba pálida.	3783221	Hova resa'yju.
329773	Parte de Osaka hacia Tokio a las diez.	3783229	Pa aravópe osẽ Osáka pegua ha oho Tókio gotyo.
329775	Debes volver antes de las diez.	3783230	Reju jey va'erã pa aravo mboyve.
329782	Jugar a las cartas es divertido.	3783238	Kavaju para ñembosarái hetia'e.
329783	Tanto Jesús como sus discípulos fueron invitados a aquella boda.	3783243	Ha Hesu ha hemimbo'e kuéra ojehenói akue upe ñemendápe.
329784	Varios periódicos publicaron esa historia.	3783246	Heta kuatiañe'ẽ ohai upe tembiasakue.
329785	Numerosas personas murieron por la explosión.	3783250	Heta tekove omano kapu guasúre.
329787	Montones de estrellas brillan en el cielo.	3783253	Mbyja atýra yvágape overa.
329787	Montones de estrellas brillan en el cielo.	3783254	Heta mbyja yvágape overa.
329789	Para muchas mujeres, el amor es lo primero.	3783257	Heta kuñápe guarã, mborayhu tenonde va'erã.
329790	No tengo ganas de estudiar.	3783259	Nañemoaranduséi.
5308298	Las tortugas no tienen dientes.	5827152	Karumbekuéra ndorekói tãinguéra.
515923	Keiko canta.	6114270	Keiko opurahéi.
539408	¿Quieres bailar?	6114141	Rejerokysépa?
539411	¿Queréis bailar?	6114139	Pejerokysépa?
576607	Aoi baila.	6114138	Aoi ojeroky.
578795	¿Quieres bailar conmigo?	6114147	Rejerokysépa chendive?
672119	Ella quiere bailar.	6114148	Ha'e ojerokyse.
943537	Dos mujeres cantan.	6114313	Mokõi kuña opurahéi.
1083282	Cuatro hombres cantan.	6114320	Irundy kuimba'e opurahéi.
1151668	Yo canto ahora.	6114318	Che apurahéi ko'ág̃a.
1348679	Quiero bailar.	6114137	Ajerokyse.
2324991	¿Querés bailar?	6114141	Rejerokysépa?
2831824	Canto.	6114265	Apurahéi.
3028914	Tom canta.	6114272	Tom opurahéi.
3203268	Pua canta.	6114273	Pua opurahéi.
3203271	Pua cantó.	6114275	Pua opurahéi kuri.
3600034	Usted cantó.	6114278	Nde repurahéi kuri.
3674842	Vosotros bailasteis.	6114144	Peẽ pejeroky kuri.
3787151	Tú cantaste.	6114278	Nde repurahéi kuri.
3787152	Cantaste.	6114266	Repurahéi kuri.
3787153	Ustedes cantaron.	6114280	Peẽ pepurahéi kuri.
4557298	Bailaron.	6114142	Ha'ekuéra ojeroky kuri.
4594591	Podemos cantar.	6114282	Ikatu japurahéi.
4594591	Podemos cantar.	6114283	Ikatu ropurahéi.
4594592	Podéis cantar.	6114287	Ikatu pepurahéi.
4764893	Yo canto.	6114289	Che apurahéi.
4764908	Puedo cantar.	6114292	Ikatu apurahéi.
5016766	Canté.	6114269	Apurahéi kuri.
5056345	Yo bailo.	6114145	Che ajeroky.
5752552	Tom baila.	6114146	Tom ojeroky.
6063812	Puede cantar.	6114297	Ikatu opurahéi.
6063812	Puede cantar.	6114299	Ikatu repurahéi.
452939	Ella no es tan joven como parece.	6477277	Ha'e niko ndaipyahúi oñeimo'ãicha hese.
5571785	El sushi está delicioso.	6477281	Ko súchi heterei.
382159	Todos los seres humanos nacen libres e iguales en dignidad y derechos y, dotados como están de razón y conciencia, deben comportarse fraternalmente los unos con los otros.	6477292	Mayma yvypóra heñói hekosãsóva ha hekojojáva marangatukuépe ha tekoiterapépe ha, oguereko oikoháicha jepy'amongeta ha ãngapy, oiko va'erã joyke'yrayhúpe oñondivekuéra.
1862272	Todo individuo tiene derecho a la vida, la libertad y la seguridad de su persona.	6477293	Mayma tapicha oguereko tekoiterape jeikovépe, tekosãsópe ha hekove ñeporangarekópe.
2363939	Soy una chica.	6483230	Che ha'e mitãkuña.
2363939	Soy una chica.	6483231	Che hína mitãkuña.
1685112	¿Hay alguna ley aquí acerca de cruzar imprudentemente?	6483246	Oĩ piko tekorã ko'ápe ani hag̃ua ojehasa tapére ñangareko'ỹme?
1917342	Deberíamos hacer sopa paraguaya.	6483250	Jajapo arã sópa paraguái katu.
1207522	El paraguayo marcó tres goles.	6483251	Paraguáigua ojapo mbohapy gol.
1611065	Brasil limita con Paraguay.	6483254	Brasil ijykeregua Paraguái pegua.
1435934	Cumpliré dieciséis en mi próximo cumpleaños.	6483345	Ambotýta papoteĩ che arambotýpe oúva.
1669091	Estoy enseñando bereber.	6727532	Ambo'e aína vereve ñe'ẽ.
1791884	Voy a escribir muchas frases en bereber.	6727533	Ahaíta heta ñe'ẽjoapy vereve ñe'ẽme.
1270416	Él vive en Marruecos.	6727543	Ha'e oiko Marruéko-pe.
1386118	La capital de Marruecos es Rabat.	6727544	Marruéko itavusu ha'e hína Rabat.
6320189	Marruecos es el país de la puesta del sol.	6727545	Marruéko ha'e voi kuarahy rokẽ retã.
6320189	Marruecos es el país de la puesta del sol.	6727546	Marruéko niko upe kuarahy rokẽ retã.
1104962	La ciudad estaba desierta.	6727549	Táva inandi akue.
1185346	La plaza está desierta.	6727551	Okarusu inandi.
4788934	¿Vives en el desierto?	6727552	Reikópa yvy ojeiko'ỹháme?
5813998	La sala está desierta.	6727553	Koty inandi.
1654879	Estamos en peligro.	6727554	Ñaime tesaparápe.
1687105	Están en peligro.	6727556	Oime hikuái tesaparápe.
1687106	Estáis en peligro.	6727557	Peime tesaparápe.
2474730	Estoy en peligro.	6727558	Aime tesaparápe.
556201	Fuimos al río.	6727560	Jahákuri ysyrýpe.
556201	Fuimos al río.	6727561	Rohókuri ysyrýpe.
1129946	Un río fluye.	6727562	Peteĩ ysyry oisyry.
6691539	Fui al río.	6727565	Ahákuri ysyrýpe.
331676	¿Es esto un río?	6727566	Kóva piko ysyry?
600912	Ese río es lindo.	6727567	Upe ysyry iporã.
1088301	Caminamos por el río.	6727568	Jaguata ysyrýre.
1088301	Caminamos por el río.	6727569	Roguata ysyrýre.
1107348	Se cayó al río.	6727570	Ho'a ysyrýpe.
1107348	Se cayó al río.	6727571	Ho'ákuri ysyrýpe.
893662	Habrá sangre.	6727573	Oikóta tuguy.
1176545	Dona sangre.	6727576	Eme'ẽ rei nde ruguy.
1176544	Done sangre.	6727576	Eme'ẽ rei nde ruguy.
5127975	Quiero mi casa.	6727595	Aipota che róga.
580941	Ven a mi casa.	6727596	Eju che rógape.
618741	¿Cómo encontraste mi casa?	6727597	Mba'éichapa rejuhu che róga?
874231	Mi casa es bonita.	6727598	Che róga iporã.
955676	Esta es mi casa.	6727599	Kóva che róga.
962828	Me gusta mi casa.	6727600	Che róga iporã chéve.
1035632	Mi casa es grande.	6727601	Che róga iguasu.
